timestamp,type,d0,d1,d2,d3,d4,d5
106331697,IMU,-2.7042508125305176,-1.9967641830444336,-7.687781810760498,0.11398328095674515,0.027696872130036354,-0.4687163233757019
106338857,GPS,34.73088836669922,-86.70597076416016,178.75799560546875,0.5090000033378601,0.25099998712539673,0.08699999749660492
106341697,IMU,-2.630030632019043,-2.299630641937256,-7.630321025848389,0.17363809049129486,-0.014913700520992279,-0.547545850276947
106351697,IMU,-2.630030632019043,-2.454056739807129,-7.626729488372803,0.2141181379556656,-0.05752427503466606,-0.6157227754592896
106361697,IMU,-2.7293899059295654,-2.541445016860962,-7.51779317855835,0.23009710013866425,-0.1161138117313385,-0.6583333611488342
106371697,IMU,-2.896984100341797,-2.6180596351623535,-7.326257228851318,0.22583603858947754,-0.19387811422348022,-0.68816077709198
106381697,IMU,-2.980781078338623,-2.826355218887329,-7.46033239364624,0.2002696990966797,-0.2641855478286743,-0.7073355317115784
106391908,IMU,-3.159149169921875,-2.9436709880828857,-7.778761386871338,0.15126754343509674,-0.32703614234924316,-0.7201187014579773
106392535,MAG,0.3387500047683716,0.13433332741260529,0.5354166626930237,0.04048004373908043,0.05539374426007271,0.32810142636299133
106401697,IMU,-3.294421434402466,-2.850297212600708,-8.361749649047852,0.07563377171754837,-0.3802993595600128,-0.7211839556694031
106411697,IMU,-3.3734302520751953,-2.87064790725708,-9.273940086364746,-0.011717908084392548,-0.4122573137283325,-0.6924217939376831
106421697,IMU,-3.5218706130981445,-2.911349296569824,-10.17296314239502,-0.08735167235136032,-0.43995416164398193,-0.6402238607406616
106431697,IMU,-3.6176388263702393,-2.8586769104003906,-10.923544883728027,-0.11824434250593185,-0.4601942002773285,-0.5592637658119202
106437996,GPS,34.73088836669922,-86.70597076416016,178.7740020751953,0.6629999876022339,0.2750000059604645,0.0729999989271164
106441697,IMU,-3.6762967109680176,-2.8455088138580322,-11.670536041259766,-0.08735167235136032,-0.4889563322067261,-0.4420846998691559
106451697,IMU,-3.799597978591919,-2.78086519241333,-12.406753540039062,-0.0010652643395587802,-0.547545850276947,-0.2748382091522217
106461697,IMU,-3.81994891166687,-2.7461493015289307,-12.916718482971191,0.1438106894493103,-0.6359627842903137,-0.08202535659074783
106471697,IMU,-3.755305290222168,-2.6013002395629883,-12.947842597961426,0.32277509570121765,-0.7329018712043762,0.11504855006933212
106481697,IMU,-3.6320040225982666,-2.518700122833252,-12.738349914550781,0.5187837481498718,-0.8149272203445435,0.29614347219467163
106491908,IMU,-3.40216064453125,-2.190694570541382,-12.714407920837402,0.6625944375991821,-0.8404935598373413,0.43356257677078247
106492535,MAG,0.36891666054725647,0.13625000417232513,0.5241666436195374,-0.049002159386873245,0.5592637658119202,0.26312029361724854
106501697,IMU,-3.0789434909820557,-2.144007682800293,-12.680889129638672,0.6700512766838074,-0.7968177199363708,0.5241100788116455
106511697,IMU,-2.7748796939849854,-1.680729627609253,-12.67011547088623,0.6008090972900391,-0.6956176161766052,0.5805690884590149
106521697,IMU,-2.340332269668579,-1.3180080652236938,-12.752715110778809,0.47191211581230164,-0.5773732662200928,0.5912216901779175
106531697,IMU,-1.946485996246338,-0.829590916633606,-12.814964294433594,0.39201727509498596,-0.47617316246032715,0.650876522064209
106538621,GPS,34.730892181396484,-86.70597076416016,178.7550048828125,0.8740000128746033,0.257999986410141,0.0949999988079071
106541697,IMU,-1.4927847385406494,-0.152031809091568,-12.72637939453125,0.3355582654476166,-0.43782365322113037,0.6924217939376831
106551697,IMU,-0.993593692779541,0.5829881429672241,-12.553997039794922,0.34514564275741577,-0.4783037006855011,0.7478155493736267
106561697,IMU,-0.8020575642585754,0.9624691009521484,-12.137405395507812,0.49854370951652527,-0.6178533434867859,0.7989482283592224
106571697,IMU,-0.9852139949798584,0.6033388376235962,-11.438298225402832,0.7669903039932251,-0.8564725518226624,0.8777778148651123
106581697,IMU,-1.2210428714752197,0.10295066982507706,-10.383652687072754,1.0801780223846436,-1.1462243795394897,0.9193231463432312
106591908,IMU,-1.3108254671096802,-0.12090718746185303,-9.329007148742676,1.3070793151855469,-1.4221278429031372,0.9278452396392822
106592535,MAG,0.37166666984558105,0.16208332777023315,0.5143333077430725,0.04474110156297684,0.21198759973049164,0.32810142636299133
106601697,IMU,-1.482010841369629,-0.1364694982767105,-8.772355079650879,1.3901699781417847,-1.579787015914917,0.9129315614700317
106611697,IMU,-1.7573440074920654,-0.15322890877723694,-8.5101900100708,1.3049488067626953,-1.600027084350586,0.8490156531333923
106621697,IMU,-1.8040310144424438,-0.152031809091568,-8.178592681884766,1.0428937673568726,-1.4562163352966309,0.7946872115135193
106631697,IMU,-1.7717092037200928,0.021547814831137657,-7.690176010131836,0.7297060489654541,-1.1685949563980103,0.7787082195281982
106637811,GPS,34.730892181396484,-86.70597076416016,178.78599548339844,1.434000015258789,0.40700000524520874,0.052000001072883606
106641697,IMU,-1.744175910949707,0.47165772318840027,-7.184999465942383,0.4282362759113312,-0.7893608808517456,0.7787082195281982
106651697,IMU,-1.5981296300888062,0.7912836670875549,-6.930016994476318,0.18322546780109406,-0.36538568139076233,0.829840898513794
106661697,IMU,-1.7573440074920654,1.1552022695541382,-6.761225700378418,0.030892666429281235,0.059654802083969116,0.9214536547660828
106671697,IMU,-2.075772762298584,1.2832920551300049,-6.941987991333008,-0.008522114716470242,0.4452804923057556,1.0514159202575684
106681697,IMU,-2.2254104614257812,1.0678139925003052,-7.359776020050049,0.0884169414639473,0.7989482283592224,1.177117109298706
106691908,IMU,-2.322375535964966,0.7924807667732239,-7.722497463226318,0.2833603024482727,1.1238539218902588,1.2911003828048706
106692535,MAG,0.35725000500679016,0.1993333250284195,0.49558332562446594,-0.013848436065018177,0.14487594366073608,-0.09906958043575287
106701697,IMU,-2.736572504043579,0.5303156971931458,-7.890091896057129,0.49960896372795105,1.3869742155075073,1.4295847415924072
106711697,IMU,-3.3016040325164795,0.22266076505184174,-8.11634349822998,0.6913565397262573,1.6032228469848633,1.547829031944275
106721697,IMU,-3.600879430770874,-0.2513911724090576,-8.644265174865723,0.792556643486023,1.8120146989822388,1.6660734415054321
106731697,IMU,-3.7026329040527344,-0.5590460896492004,-9.265560150146484,0.7648597955703735,2.0282633304595947,1.7353155612945557
106735904,GPS,34.730892181396484,-86.70597076416016,178.76600646972656,1.5820000171661377,0.3070000112056732,0.0729999989271164
106741697,IMU,-3.778050184249878,-0.6260837316513062,-9.775525093078613,0.6327670216560364,2.185922384262085,1.8056230545043945
106751697,IMU,-4.2963948249816895,-0.5590460896492004,-9.829395294189453,0.4548678696155548,2.191248655319214,1.8929747343063354
106761697,IMU,-5.033809185028076,-0.5901707410812378,-10.023324966430664,0.2982740104198456,2.017610549926758,2.012284278869629
106771697,IMU,-5.615600109100342,-1.0067617893218994,-10.697293281555176,0.18748652935028076,1.753425121307373,2.140115976333618
106781697,IMU,-5.938817501068115,-1.6484078168869019,-11.389217376708984,0.12889698147773743,1.5116101503372192,2.205097198486328
106791908,IMU,-5.892130374908447,-2.431311845779419,-11.957839965820312,0.11398328095674515,1.410409927368164,2.184857130050659
106792535,MAG,0.3164166510105133,0.21791666746139526,0.48791664838790894,0.2002696990966797,-0.2641855478286743,-0.7073355317115784
106801697,IMU,-5.928043365478516,-3.422511339187622,-12.76229190826416,0.11185275763273239,1.4317152500152588,2.07193922996521
106811697,IMU,-6.196194171905518,-4.0078935623168945,-13.332112312316895,0.05858954042196274,1.4966963529586792,1.907888412475586
106821697,IMU,-6.5948286056518555,-4.025850296020508,-13.30457878112793,-0.0511326864361763,1.4721952676773071,1.766208291053772
106831697,IMU,-6.956353187561035,-4.039018154144287,-12.865242958068848,-0.17470334470272064,1.294296145439148,1.667138695716858
106837667,GPS,34.73089599609375,-86.70597076416016,178.71800231933594,1.7309999465942383,0.3869999945163727,0.14499999582767487
106841697,IMU,-7.135918140411377,-3.951629877090454,-12.214019775390625,-0.23542341589927673,0.9779126644134521,1.5915049314498901
106851697,IMU,-7.157465934753418,-3.825934410095215,-11.534067153930664,-0.22690130770206451,0.6295711994171143,1.5190669298171997
106861697,IMU,-6.798335552215576,-3.6116533279418945,-11.05283260345459,-0.194943368434906,0.32384034991264343,1.4466289281845093
106871697,IMU,-6.477512836456299,-3.338714361190796,-10.492588996887207,-0.16405071318149567,0.09480852633714676,1.3752562999725342
106881697,IMU,-6.090848922729492,-3.1950621604919434,-9.815030097961426,-0.12144013494253159,-0.04474110156297684,1.2879046201705933
106891908,IMU,-5.640739440917969,-3.2836475372314453,-8.975862503051758,-0.04474110156297684,-0.12463592737913132,1.1888350248336792
106892535,MAG,0.24541667103767395,0.15933333337306976,0.5349999666213989,0.5187837481498718,-0.8149272203445435,0.29614347219467163
106901697,IMU,-5.203797340393066,-3.514688014984131,-8.208520889282227,0.06711165606975555,-0.16831175982952118,1.0471549034118652
106911697,IMU,-4.649539470672607,-3.642777919769287,-7.5632829666137695,0.18322546780109406,-0.16405071318149567,0.854341983795166
106921697,IMU,-4.212597846984863,-3.623624324798584,-6.7935471534729,0.2844255864620209,-0.1352885663509369,0.6199838519096375
106931697,IMU,-3.8810009956359863,-3.5027170181274414,-6.127959251403809,0.3153182566165924,-0.12037487328052521,0.3771035671234131
106941697,IMU,-3.869029998779297,-3.355473756790161,-5.499481201171875,0.31318771839141846,-0.18748652935028076,0.1768338829278946
106951697,IMU,-4.183867454528809,-3.2094273567199707,-4.657919406890869,0.29614347219467163,-0.33129721879959106,-0.014913700520992279
