timestamp,type,d0,d1,d2,d3,d4,d5
38803523,MAG,-0.11416666209697723,0.2551666498184204,0.5849999785423279,4.383977234910747e+36,1.1706017461548347e+35,-9.633033926093049e-09
38903523,MAG,-0.10516666620969772,0.27566665410995483,0.5833333134651184,-1.6970943209939015e+33,2.9129487303615413e+22,-1.2403428974110264e+28
39003523,MAG,-0.10599999874830246,0.25099998712539673,0.5795833468437195,7.760167383617414e-34,-6.689496512279902e-09,-1.4971679007658167e-08
39103523,MAG,-0.10766666382551193,0.25683334469795227,0.5759999752044678,8.562083642603002e-27,-8.729313744660961e-21,4.865932384399887e-15
39203523,MAG,-0.10766666382551193,0.25975000858306885,0.5841666460037231,3989882884063232.0,1.5214164268076615e+29,-5.482510536595868e-14
39303523,MAG,-0.11166666448116302,0.2555833160877228,0.5789166688919067,1.067654440999026e-26,-3.5306072732055327e-06,-1.6290526649204017e+29
39403523,MAG,-0.09791666269302368,0.2601666748523712,0.5833333134651184,14471716.0,nan,-1.2804757673035123e-24
39503523,MAG,-0.10599999874830246,0.2605833411216736,0.578499972820282,-28875606016.0,2913976933416960.0,-0.0004430764529388398
39603523,MAG,-0.1080833300948143,0.2564166784286499,0.5747500061988831,-5.856828093374704e-21,-2948128571392.0,44.606285095214844
39703523,MAG,-0.10350000113248825,0.257666677236557,0.5747500061988831,-5646591.5,3.0503801633400776e+27,3.6096732954881154e-29
39803523,MAG,-0.10599999874830246,0.250166654586792,0.5795833468437195,-7.449113464108717e-17,-1.604299783706665,-821917288235008.0
39903523,MAG,-0.10391666740179062,0.25599998235702515,0.5747500061988831,-2.858230359495075e-16,-32584249638912.0,1.4326586099892393e-26
40003523,MAG,-0.10516666620969772,0.25474998354911804,0.575166642665863,-2.6206696439283712e+17,-3.467039953796308e+25,6.992654577761592e-36
40103523,MAG,-0.10724999755620956,0.2589166760444641,0.5755833387374878,-1.5469175690830533e-13,7.781116063799652e+33,5.398316793581159e-10
40203523,MAG,-0.10516666620969772,0.2543333172798157,0.5789166688919067,-27.297666549682617,5.361875832221585e-09,1.7199202994953528e-24
40303523,MAG,-0.10350000113248825,0.25683334469795227,0.5837500095367432,-1.0626061411419278e-34,-4.977190187771541e-11,9.17345076467155e-21
40403523,MAG,-0.10516666620969772,0.25183331966400146,0.5795833468437195,-1.5914407650529286e-37,-1.1733498465353728e+16,-6.728005149123482e-27
40503523,MAG,-0.10391666740179062,0.250166654586792,0.578499972820282,-1.1074959662759098e-19,-2.4211643903981894e-05,3.853205291048326e-24
40603523,MAG,-0.1068333312869072,0.2564166784286499,0.575166642665863,-5.746379254447959e-19,-228389348704256.0,1.4626697282085267e-16
40703523,MAG,-0.10249999910593033,0.25474998354911804,0.578499972820282,1199674.375,1.3068947480078437e+25,4793211813888.0
40803523,MAG,-0.09708333015441895,0.2589166760444641,0.5768333077430725,-1.047490513883531e-06,-3.0078950863231194e+29,1.3577632375260297e-36
40903523,MAG,-0.09708333015441895,0.25183331966400146,0.578083336353302,23.980247497558594,993475797450752.0,-3.992065789049093e-09
41003523,MAG,-0.10041666775941849,0.2551666498184204,0.5739166736602783,902101991424.0,-2.1550778836914114e-20,7.855136354741055e-13
41103523,MAG,-0.11291666328907013,0.2564166784286499,0.5726666450500488,2.4227875057486004e+19,2.082113041979028e-07,2.55233965351847e+22
41203523,MAG,-0.11291666328907013,0.25474998354911804,0.5789166688919067,1.1100254459378428e+25,-271106908880896.0,3.2637436228524782e-25
41303523,MAG,-0.11166666448116302,0.2526666522026062,0.5804166793823242,-2.224044669613719e+23,1.8686178255041318e-37,1022737.0625
41403523,MAG,-0.1133333295583725,0.2526666522026062,0.578499972820282,4.968542550373133e-19,-59328589463552.0,-0.0019977858755737543
41503523,MAG,-0.11249999701976776,0.25725001096725464,0.5739166736602783,-5393.26416015625,-2.779582786752156e+28,-1.6189080724871019e-06
