timestamp,type,d0,d1,d2,d3,d4,d5
1314103523,MAG,-0.09833332896232605,0.2459999918937683,0.5704166889190674,8.562083642603002e-27,-8.729313744660961e-21,4.865932384399887e-15
1314203523,MAG,-0.10083333402872086,0.24975000321865082,0.5654166340827942,3989882884063232.0,1.5214164268076615e+29,-5.482510536595868e-14
1314303523,MAG,-0.10474999994039536,0.257666677236557,0.565833330154419,1.067654440999026e-26,-3.5306072732055327e-06,-1.6290526649204017e+29
1314403523,MAG,-0.10125000029802322,0.25683334469795227,0.5589166879653931,14471716.0,nan,-1.2804757673035123e-24
1314503523,MAG,-0.10599999874830246,0.2580833435058594,0.5572500228881836,-28875606016.0,2913976933416960.0,-0.0004430764529388398
1314603523,MAG,-0.10433333367109299,0.25099998712539673,0.5605833530426025,-5.856828093374704e-21,-2948128571392.0,44.606285095214844
1314703523,MAG,-0.10000000149011612,0.25683334469795227,0.565833330154419,-5646591.5,3.0503801633400776e+27,3.6096732954881154e-29
1314803523,MAG,-0.10350000113248825,0.24766665697097778,0.5662499666213989,-7.449113464108717e-17,-1.604299783706665,-821917288235008.0
1314903523,MAG,-0.10041666775941849,0.25474998354911804,0.5691666603088379,-2.858230359495075e-16,-32584249638912.0,1.4326586099892393e-26
1315003523,MAG,-0.10599999874830246,0.24683332443237305,0.5666666626930237,-2.6206696439283712e+17,-3.467039953796308e+25,6.992654577761592e-36
1315103523,MAG,-0.10000000149011612,0.25308331847190857,0.5637499690055847,-1.5469175690830533e-13,7.781116063799652e+33,5.398316793581159e-10
1315203523,MAG,-0.10208333283662796,0.2555833160877228,0.565833330154419,-27.297666549682617,5.361875832221585e-09,1.7199202994953528e-24
1315303523,MAG,-0.10474999994039536,0.2514166533946991,0.5679166316986084,-1.0626061411419278e-34,-4.977190187771541e-11,9.17345076467155e-21
1315403523,MAG,-0.10766666382551193,0.2564166784286499,0.5679166316986084,-1.5914407650529286e-37,-1.1733498465353728e+16,-6.728005149123482e-27
1315503523,MAG,-0.10766666382551193,0.2543333172798157,0.5666666626930237,-1.1074959662759098e-19,-2.4211643903981894e-05,3.853205291048326e-24
1315603523,MAG,-0.10599999874830246,0.24541667103767395,0.5645833015441895,-5.746379254447959e-19,-228389348704256.0,1.4626697282085267e-16
1315703523,MAG,-0.10208333283662796,0.25099998712539673,0.5637499690055847,1199674.375,1.3068947480078437e+25,4793211813888.0
1315803523,MAG,-0.09058333188295364,0.24766665697097778,0.5529166460037231,-1.047490513883531e-06,-3.0078950863231194e+29,1.3577632375260297e-36
1315903523,MAG,-0.09749999642372131,0.2593333423137665,0.5609999895095825,23.980247497558594,993475797450752.0,-3.992065789049093e-09
1316003523,MAG,-0.10433333367109299,0.2485000044107437,0.5589166879653931,902101991424.0,-2.1550778836914114e-20,7.855136354741055e-13
1316103523,MAG,-0.10083333402872086,0.25183331966400146,0.5580833554267883,2.4227875057486004e+19,2.082113041979028e-07,2.55233965351847e+22
