timestamp,type,d0,d1,d2,d3,d4,d5
313067719,IMU,0.4082113802433014,0.08259996026754379,-9.785101890563965,-0.0074568502604961395,-0.008522114716470242,-0.0021305286791175604
313077719,IMU,0.42018240690231323,0.09696517139673233,-9.768342971801758,-0.0063915858045220375,-0.004261057358235121,-0.0
313087719,IMU,0.4189853072166443,0.09696517139673233,-9.783905029296875,-0.0063915858045220375,-0.005326321814209223,-0.0021305286791175604
313097930,IMU,0.4165911078453064,0.08738835901021957,-9.77672290802002,-0.005326321814209223,-0.004261057358235121,-0.0010652643395587802
313098557,MAG,0.24249999225139618,-0.11891666799783707,0.547249972820282,-0.0031957929022610188,-0.005326321814209223,0.0010652643395587802
313107719,IMU,0.4118026793003082,0.09457096457481384,-9.775525093078613,-0.0063915858045220375,-0.0074568502604961395,-0.0010652643395587802
313117719,IMU,0.40940847992897034,0.08858546614646912,-9.783905029296875,-0.009587379172444344,-0.005326321814209223,-0.0031957929022610188
313127719,IMU,0.42377370595932007,0.07661445438861847,-9.787496566772461,-0.0063915858045220375,-0.005326321814209223,-0.0
313137719,IMU,0.4165911078453064,0.08619125932455063,-9.7791166305542,-0.0031957929022610188,-0.004261057358235121,-0.0021305286791175604
313147719,IMU,0.4225766062736511,0.08140286058187485,-9.780313491821289,-0.004261057358235121,-0.0074568502604961395,-0.0010652643395587802
313148254,GPS,34.73084259033203,-86.7059555053711,208.93600463867188,-0.0430000014603138,-0.0020000000949949026,0.07599999755620956
313157719,IMU,0.4225766062736511,0.0802057534456253,-9.795876502990723,-0.0063915858045220375,-0.0031957929022610188,0.0010652643395587802
313167719,IMU,0.43095630407333374,0.08978256583213806,-9.769539833068848,-0.0074568502604961395,-0.0074568502604961395,0.0010652643395587802
313177719,IMU,0.4213795065879822,0.08379705995321274,-9.761159896850586,-0.005326321814209223,-0.005326321814209223,0.0021305286791175604
313187719,IMU,0.43095630407333374,0.090979665517807,-9.780313491821289,-0.009587379172444344,-0.0063915858045220375,-0.0010652643395587802
313197930,IMU,0.42377370595932007,0.08858546614646912,-9.762357711791992,-0.0063915858045220375,-0.0074568502604961395,-0.0
313198557,MAG,0.24041666090488434,-0.11124999821186066,0.5504166483879089,-0.0063915858045220375,-0.0074568502604961395,-0.0
313207719,IMU,0.4213795065879822,0.10295066982507706,-9.78989028930664,-0.0063915858045220375,-0.004261057358235121,-0.0010652643395587802
313217719,IMU,0.4141969084739685,0.09816227108240128,-9.782708168029785,-0.005326321814209223,-0.0031957929022610188,0.0010652643395587802
313227719,IMU,0.40940847992897034,0.09696517139673233,-9.77672290802002,-0.005326321814209223,-0.005326321814209223,-0.004261057358235121
313237719,IMU,0.424970805644989,0.090979665517807,-9.768342971801758,-0.005326321814209223,-0.0063915858045220375,-0.0031957929022610188
313247719,IMU,0.4225766062736511,0.07661445438861847,-9.783905029296875,-0.0074568502604961395,-0.0074568502604961395,-0.0021305286791175604
313248633,GPS,34.73084259033203,-86.70594787597656,208.82699584960938,-0.020999999716877937,-0.08500000089406967,0.10499999672174454
313257719,IMU,0.42018240690231323,0.0802057534456253,-9.770736694335938,-0.0063915858045220375,-0.0063915858045220375,-0.0021305286791175604
313267719,IMU,0.424970805644989,0.1041477769613266,-9.800664901733398,-0.0063915858045220375,-0.0063915858045220375,-0.0010652643395587802
313277719,IMU,0.4381389021873474,0.08858546614646912,-9.793481826782227,-0.0063915858045220375,-0.0074568502604961395,-0.0021305286791175604
313287719,IMU,0.41778820753097534,0.08619125932455063,-9.773131370544434,-0.005326321814209223,-0.005326321814209223,-0.0010652643395587802
313297930,IMU,0.4141969084739685,0.08619125932455063,-9.782708168029785,-0.005326321814209223,-0.004261057358235121,0.0010652643395587802
313298557,MAG,0.24291665852069855,-0.11500000208616257,0.5525000095367432,-0.0063915858045220375,-0.005326321814209223,-0.0021305286791175604
313307719,IMU,0.42377370595932007,0.08499415963888168,-9.794678688049316,-0.004261057358235121,-0.005326321814209223,-0.0010652643395587802
313317719,IMU,0.4297592043876648,0.09576806426048279,-9.781511306762695,-0.008522114716470242,-0.0074568502604961395,-0.0
313327719,IMU,0.42377370595932007,0.09576806426048279,-9.786299705505371,-0.005326321814209223,-0.0063915858045220375,0.0021305286791175604
313337719,IMU,0.42018240690231323,0.06823474913835526,-9.783905029296875,-0.0063915858045220375,-0.005326321814209223,-0.0
313347518,GPS,34.73084259033203,-86.70594787597656,208.9239959716797,0.06499999761581421,0.07599999755620956,0.035999998450279236
313347719,IMU,0.4213795065879822,0.09457096457481384,-9.783905029296875,-0.0063915858045220375,-0.0074568502604961395,-0.0031957929022610188
313357719,IMU,0.4165911078453064,0.09816227108240128,-9.774328231811523,-0.005326321814209223,-0.005326321814209223,0.0021305286791175604
313367719,IMU,0.4165911078453064,0.08858546614646912,-9.7791166305542,-0.008522114716470242,-0.008522114716470242,0.0010652643395587802
313377719,IMU,0.41539400815963745,0.12210428714752197,-9.774328231811523,-0.0074568502604961395,-0.0063915858045220375,-0.0010652643395587802
313387719,IMU,0.41539400815963745,0.11252748221158981,-9.78869342803955,-0.005326321814209223,-0.0074568502604961395,-0.0010652643395587802
313397930,IMU,0.42018240690231323,0.09816227108240128,-9.781511306762695,-0.0063915858045220375,-0.0074568502604961395,-0.0
313398557,MAG,0.2395833283662796,-0.11249999701976776,0.543916642665863,-0.005326321814209223,-0.0063915858045220375,-0.0
313407719,IMU,0.4058171808719635,0.09457096457481384,-9.7791166305542,-0.0063915858045220375,-0.004261057358235121,-0.004261057358235121
